ID,DOMAIN,TYPE,RUNTIME_REPRESENTATION,ENTRY_PATH,REACHABLE,RENDERED,INTERACTION_CHECKED,RESULT,DEFECT,NOTES
"PRG_001","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_001_ProgressDashboard.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_002","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_002_MetricSelector.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_003","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_003_Range7Days.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_004","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_004_Range30Days.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_005","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_005_Range3Months.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_006","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_006_Range6Months.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_007","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_007_Range1Year.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_008","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_008_RangeAll.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_009","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_009_ExpandedGraph.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_010","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_010_ExactDataPoint.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_011","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_011_MissingDataPeriod.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_012","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_012_DataCoverage.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_013","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_013_GoalProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_014","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_014_TargetRevisionMarker.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_015","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_015_MilestoneDetail.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_016","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_016_PersonalRecords.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_017","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_017_TrainingProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_018","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_018_StrengthProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_019","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_019_TrainingVolume.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_020","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_020_WorkoutConsistency.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_021","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_021_WorkoutDuration.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_022","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_022_NutritionProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_023","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_023_NutritionAverages.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_024","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_024_ProteinTrend.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_025","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_025_FiberTrend.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_026","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_026_ActivityProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_027","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_027_RunningProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_028","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_028_SwimmingProgress.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_029","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_029_WeeklyReport.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRG_030","PRG","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_030_MonthlyReport.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_001","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_001_ProfileDashboard.kt","YES","YES","YES","PASS","NONE","Runtime route rendered and representative interaction checked on Android emulator."
"PRO_002","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_002_PersonalDetails.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_003","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_003_TargetsAndGoals.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_004","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_004_EditTarget.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_005","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_005_TargetPreview.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_006","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_006_TargetRevisionHistory.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_007","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_007_Units.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_008","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_008_LanguageAndRegion.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_009","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_009_Appearance.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_010","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_010_SoundAndHaptics.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_011","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_011_Notifications.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_012","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_012_PrivacyAndData.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_013","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_013_ExportData.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_014","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_014_DeleteAccount.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_015","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_015_TermsAndPrivacy.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_016","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_016_HelpCenter.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_017","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_017_FinishPersonalization.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"PRO_018","PRO","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_018_ProfileOffline.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_001","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_001_DevicesDashboard.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_002","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_002_ConnectWearOS.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_003","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_003_DeviceDiscovery.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_004","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_004_DeviceFound.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_005","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_005_Pairing.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_006","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_006_ConnectedDevice.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_007","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_007_DeviceDetail.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_008","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_008_DevicePermissions.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_009","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_009_ManualSync.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_010","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_010_StaleDevice.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_011","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_011_ReconnectDevice.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"DEV_012","DEV","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_012_DisconnectDevice.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_001","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_001_BillingDashboard.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_002","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_002_CurrentPlan.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_003","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_003_ComparePlans.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_004","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_004_PlanDetail.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_005","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_005_PurchaseConfirmation.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_006","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_006_PurchaseProcessing.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_007","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_007_PurchaseResult.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"BIL_008","BIL","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/bil/BIL_008_RestorePurchase.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_001","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_001_WearToday.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_002","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_002_WearReadiness.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_003","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_003_WearWorkoutPreview.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_004","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_004_WearActiveExercise.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_005","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_005_WearSetInput.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_006","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_006_WearCompleteSet.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_007","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_007_WearRestTimer.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_008","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_008_WearSubstitute.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_009","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_009_WearPause.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_010","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_010_WearFinish.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_011","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_011_WearSummary.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"WAR_012","WAR","ROUTE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/war/WAR_012_WearSyncPending.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Registry/source verified; runtime route not exercised in this QA pass."
"SYS_001","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_001_SystemLoading.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_002","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_002_SystemEmpty.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_003","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_003_SystemUnknown.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_004","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_004_SystemPartialData.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_005","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_005_SystemOffline.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_006","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_006_SystemSavedOffline.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_007","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_007_SystemStale.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_008","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_008_RetryableError.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_009","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_009_UnavailableState.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_010","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_010_PermissionRequired.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_011","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_011_PermissionDenied.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_012","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_012_UnsavedChanges.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_013","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_013_DestructiveConfirmation.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_014","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_014_SuccessState.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_015","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_015_Syncing.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_016","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_016_SyncPending.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_017","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_017_SyncFailed.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
"SYS_018","SYS","EMBEDDED_STATE","COMPOSE_SCREEN","app/src/main/java/com/movefuel/mufil2/ui/screens/sys/SYS_018_ConflictReview.kt","NO","STATIC","STATIC","STATIC_ONLY","NOT_RUNTIME_TESTED","Reusable system-state screen is source-verified; no deterministic runtime trigger was available in the canonical shell."
